0.680591 0.793805 0.275064 0.274619 0.684780 0.032641 0.925499 0.397743 0.556956 0.838001 ,1.000000 1.000000 
0.622420 0.146482 0.237800 0.437074 0.210028 0.210809 0.126595 0.702053 0.926703 0.452255 ,0.000000 0.000000 
0.851869 0.792414 0.414673 0.469552 0.924982 0.299003 0.716869 0.595170 0.347714 0.034850 ,1.000000 1.000000 
0.761462 0.363595 0.284446 0.636810 0.906464 0.664764 0.057300 0.799333 0.429790 0.545681 ,1.000000 1.000000 
0.104714 0.750346 0.825150 0.397329 0.468191 0.453000 0.116692 0.571700 0.587664 0.586902 ,0.000000 0.000000 
0.648763 0.433659 0.666746 0.426559 0.686402 0.856536 0.332824 0.984938 0.490298 0.482217 ,1.000000 1.000000 
0.645082 0.561019 0.369390 0.015754 0.197018 0.823014 0.618060 0.811756 0.689372 0.747152 ,1.000000 1.000000 
0.634582 0.327151 0.294909 0.962487 0.954737 0.111402 0.728060 0.974155 0.101768 0.321507 ,1.000000 1.000000 
0.014677 0.957388 0.169875 0.800477 0.458143 0.881037 0.056983 0.981870 0.522568 0.159904 ,1.000000 1.000000 
0.597851 0.486974 0.804393 0.225595 0.065343 0.565030 0.401942 0.225408 0.914206 0.870156 ,1.000000 1.000000 
0.786951 0.467122 0.297717 0.636813 0.671471 0.425057 0.402650 0.061416 0.975957 0.642345 ,1.000000 1.000000 
0.582697 0.244711 0.622180 0.652438 0.380636 0.251212 0.172216 0.691890 0.121965 0.803209 ,0.000000 0.000000 
0.918481 0.754336 0.529008 0.271271 0.551644 0.455439 0.154060 0.992451 0.103160 0.422100 ,1.000000 1.000000 
0.665015 0.003892 0.528072 0.567563 0.504555 0.232298 0.185692 0.063862 0.463424 0.116845 ,0.000000 0.000000 
0.871469 0.853568 0.901172 0.875779 0.955617 0.664886 0.814804 0.212514 0.931255 0.663061 ,1.000000 1.000000 
0.754097 0.647604 0.023714 0.768657 0.278870 0.186653 0.782052 0.161383 0.749710 0.642816 ,0.000000 0.000000 
0.064669 0.283982 0.411100 0.795357 0.357016 0.824575 0.061175 0.553258 0.033980 0.089646 ,0.000000 0.000000 
0.833802 0.489084 0.340904 0.476676 0.938053 0.902300 0.695741 0.052514 0.322822 0.179337 ,1.000000 1.000000 
0.425559 0.115232 0.954154 0.705207 0.343131 0.574184 0.084823 0.337034 0.980873 0.591293 ,1.000000 1.000000 
0.836047 0.969356 0.936154 0.635123 0.032216 0.275875 0.617593 0.007723 0.770796 0.545291 ,1.000000 1.000000 
0.801362 0.410851 0.940823 0.943114 0.682219 0.581039 0.072518 0.854527 0.951016 0.118330 ,1.000000 1.000000 
0.824695 0.404264 0.767165 0.009783 0.746507 0.687682 0.574473 0.166256 0.351562 0.476621 ,1.000000 1.000000 
0.163442 0.059518 0.111236 0.894378 0.409043 0.368669 0.994452 0.640248 0.158273 0.483192 ,0.000000 0.000000 
0.667218 0.884803 0.841470 0.371556 0.934842 0.019338 0.167999 0.780330 0.831775 0.310260 ,1.000000 1.000000 
0.591589 0.844428 0.563549 0.644157 0.346828 0.693688 0.619853 0.395041 0.122000 0.428221 ,1.000000 1.000000 
0.213218 0.642378 0.870199 0.860492 0.214814 0.898548 0.304853 0.074509 0.615249 0.055540 ,0.000000 0.000000 
0.612866 0.516250 0.639385 0.333337 0.716928 0.638614 0.470899 0.636927 0.506616 0.855130 ,1.000000 1.000000 
0.817041 0.053207 0.402660 0.990216 0.824335 0.234305 0.826744 0.916168 0.428413 0.967070 ,1.000000 1.000000 
0.764144 0.193615 0.274476 0.155286 0.082017 0.994155 0.512579 0.327035 0.155013 0.300606 ,0.000000 0.000000 
0.057072 0.516736 0.175463 0.182344 0.963146 0.767823 0.931642 0.504913 0.144958 0.032137 ,0.000000 0.000000 
0.226882 0.475337 0.710664 0.029256 0.344355 0.286135 0.510878 0.535934 0.409938 0.328028 ,0.000000 0.000000 
0.088298 0.919983 0.155782 0.380872 0.081147 0.300880 0.092590 0.971693 0.391630 0.890727 ,0.000000 0.000000 
0.352522 0.909615 0.002961 0.437253 0.648224 0.026359 0.272098 0.970950 0.505221 0.385087 ,0.000000 0.000000 
0.762105 0.343211 0.809504 0.760434 0.498683 0.203543 0.667679 0.808140 0.299977 0.292059 ,1.000000 1.000000 
0.584562 0.775529 0.666554 0.079231 0.452600 0.428522 0.372036 0.872438 0.811840 0.182958 ,1.000000 1.000000 
0.667189 0.351761 0.051916 0.305530 0.777406 0.996526 0.541381 0.944783 0.163073 0.492468 ,1.000000 1.000000 
0.609120 0.403352 0.986246 0.722604 0.725876 0.799355 0.821735 0.148283 0.418769 0.041013 ,1.000000 1.000000 
0.010471 0.484496 0.973657 0.509808 0.545241 0.312746 0.760505 0.415237 0.463091 0.303027 ,0.000000 0.000000 
0.172451 0.291500 0.399496 0.124165 0.738670 0.937060 0.895266 0.956660 0.245903 0.032491 ,0.000000 0.000000 
0.835580 0.780750 0.800632 0.462426 0.791463 0.221432 0.732189 0.739388 0.587858 0.896247 ,1.000000 1.000000 
0.625997 0.254080 0.600023 0.723341 0.922443 0.632057 0.931765 0.298900 0.870350 0.170380 ,1.000000 1.000000 
0.102423 0.657189 0.971140 0.927576 0.326317 0.939927 0.394320 0.869354 0.199998 0.339141 ,1.000000 1.000000 
0.599081 0.459707 0.433882 0.187094 0.457210 0.497621 0.951099 0.284055 0.027487 0.811522 ,0.000000 0.000000 
0.234873 0.364885 0.097850 0.154435 0.243070 0.079400 0.033328 0.322739 0.097775 0.750960 ,0.000000 0.000000 
0.226632 0.716387 0.253545 0.997553 0.194247 0.539179 0.071207 0.768243 0.044353 0.574937 ,0.000000 0.000000 
0.509693 0.119220 0.129115 0.637108 0.044802 0.330345 0.238187 0.985649 0.833368 0.588201 ,0.000000 0.000000 
0.849440 0.669254 0.357499 0.583691 0.304508 0.378132 0.919439 0.864250 0.786398 0.672107 ,1.000000 1.000000 
0.019290 0.796884 0.079981 0.570895 0.449080 0.532667 0.784981 0.848322 0.299498 0.476954 ,0.000000 0.000000 
0.442987 0.868129 0.760627 0.952464 0.528295 0.807688 0.139959 0.943109 0.812532 0.267742 ,1.000000 1.000000 
0.922598 0.094383 0.542538 0.800927 0.623914 0.846324 0.853469 0.650810 0.082136 0.879910 ,1.000000 1.000000 
0.009660 0.710677 0.777724 0.552943 0.431118 0.577335 0.685101 0.445172 0.578799 0.245880 ,1.000000 1.000000 
0.263691 0.984988 0.098805 0.538961 0.748705 0.141578 0.729215 0.978377 0.261571 0.529564 ,1.000000 1.000000 
0.409647 0.403637 0.359150 0.501276 0.545436 0.770704 0.579782 0.609853 0.994916 0.761973 ,1.000000 1.000000 
0.375451 0.317921 0.281566 0.244364 0.519952 0.683577 0.321213 0.849141 0.443187 0.590991 ,0.000000 0.000000 
0.957450 0.025306 0.945061 0.502047 0.537744 0.930027 0.929117 0.141321 0.091554 0.009128 ,1.000000 1.000000 
0.359321 0.559674 0.282932 0.954226 0.260248 0.426981 0.655171 0.678677 0.151604 0.772645 ,1.000000 1.000000 
0.996682 0.741716 0.342786 0.713852 0.262019 0.054115 0.600262 0.570915 0.434627 0.896664 ,1.000000 1.000000 
0.445509 0.225698 0.521380 0.161903 0.715378 0.066800 0.522917 0.565317 0.758417 0.200189 ,0.000000 0.000000 
0.316161 0.179208 0.422025 0.539029 0.903181 0.286869 0.243595 0.926425 0.672475 0.352145 ,0.000000 0.000000 
0.837951 0.319693 0.030235 0.438613 0.790110 0.113751 0.704329 0.095336 0.400075 0.375737 ,0.000000 0.000000 
0.342526 0.514244 0.053755 0.007274 0.118537 0.347191 0.806858 0.346022 0.355821 0.710479 ,0.000000 0.000000 
0.756737 0.934039 0.874594 0.113020 0.162170 0.161975 0.453613 0.297829 0.026379 0.048882 ,0.000000 0.000000 
0.880469 0.078320 0.959831 0.435082 0.147828 0.168203 0.687849 0.979179 0.677154 0.460348 ,1.000000 1.000000 
0.403046 0.923921 0.929487 0.704479 0.360708 0.968491 0.271428 0.738423 0.806704 0.082992 ,1.000000 1.000000 
0.399353 0.597854 0.887770 0.642835 0.019329 0.557477 0.576815 0.461822 0.567875 0.055870 ,0.000000 0.000000 
0.648359 0.355450 0.928236 0.980018 0.355770 0.305454 0.809777 0.177056 0.111732 0.339160 ,1.000000 1.000000 
0.193914 0.773865 0.872129 0.320604 0.604497 0.926978 0.288961 0.333138 0.678752 0.801652 ,1.000000 1.000000 
0.537526 0.703989 0.999587 0.474970 0.970850 0.947101 0.803439 0.978919 0.985556 0.256009 ,1.000000 1.000000 
0.769747 0.811242 0.438600 0.083409 0.493093 0.494232 0.975786 0.200645 0.986086 0.722805 ,1.000000 1.000000 
0.810428 0.317657 0.564316 0.606203 0.282011 0.827350 0.590023 0.151093 0.667564 0.812447 ,1.000000 1.000000 
0.066769 0.187807 0.271642 0.091470 0.528037 0.821983 0.890191 0.893319 0.155261 0.249215 ,0.000000 0.000000 
0.840946 0.149845 0.915335 0.308635 0.902214 0.155812 0.417229 0.272816 0.585354 0.453699 ,1.000000 1.000000 
0.801199 0.363009 0.383784 0.733319 0.298676 0.904959 0.076064 0.445857 0.579508 0.746440 ,1.000000 1.000000 
0.971272 0.823490 0.985541 0.304208 0.351915 0.351984 0.189296 0.566780 0.233918 0.547146 ,1.000000 1.000000 
0.769385 0.552844 0.324171 0.919196 0.344537 0.127835 0.144496 0.195836 0.824336 0.763552 ,0.000000 0.000000 
0.895731 0.550369 0.797058 0.654253 0.977479 0.695514 0.728537 0.918572 0.439300 0.327446 ,1.000000 1.000000 
0.730580 0.874965 0.330231 0.367214 0.677968 0.054599 0.147458 0.173685 0.637447 0.528436 ,0.000000 0.000000 
0.346196 0.851562 0.184215 0.384878 0.245138 0.314741 0.885096 0.176524 0.240223 0.375439 ,0.000000 0.000000 
0.454405 0.611260 0.716495 0.082366 0.865041 0.360564 0.982726 0.543546 0.031243 0.633891 ,1.000000 1.000000 
0.507097 0.929911 0.633820 0.051371 0.223381 0.868887 0.025348 0.288647 0.259961 0.349008 ,0.000000 0.000000 
0.495008 0.064166 0.109185 0.728017 0.037278 0.461761 0.194516 0.454753 0.754742 0.107070 ,0.000000 0.000000 
0.494988 0.183086 0.265314 0.509432 0.499965 0.973014 0.553106 0.407696 0.677894 0.157841 ,0.000000 0.000000 
0.858815 0.843819 0.911494 0.832588 0.962905 0.213675 0.538885 0.328903 0.858285 0.248736 ,1.000000 1.000000 
0.193168 0.829890 0.858944 0.963814 0.873068 0.161475 0.058907 0.768068 0.311596 0.947677 ,1.000000 1.000000 
0.019680 0.082310 0.271917 0.355911 0.282218 0.662592 0.703663 0.755271 0.935942 0.293347 ,0.000000 0.000000 
0.154416 0.463043 0.748439 0.709126 0.344598 0.809948 0.630747 0.797520 0.282352 0.217770 ,1.000000 1.000000 
0.632193 0.417259 0.436808 0.930903 0.448984 0.671933 0.211631 0.190270 0.565511 0.196510 ,0.000000 0.000000 
0.140247 0.518002 0.329942 0.156437 0.102391 0.933067 0.299920 0.863084 0.034807 0.961302 ,0.000000 0.000000 
0.261006 0.546165 0.955153 0.516436 0.325400 0.804371 0.475194 0.925024 0.339107 0.116606 ,1.000000 1.000000 
0.243582 0.090100 0.084448 0.146689 0.316569 0.990499 0.312985 0.200283 0.545677 0.865758 ,0.000000 0.000000 
0.787254 0.138381 0.048186 0.113304 0.492819 0.989962 0.603600 0.969190 0.348625 0.898932 ,1.000000 1.000000 
0.641942 0.936230 0.253797 0.168510 0.909877 0.990944 0.481801 0.627865 0.613899 0.416008 ,1.000000 1.000000 
0.477380 0.234022 0.924564 0.839820 0.539169 0.214428 0.087051 0.782285 0.033221 0.086947 ,0.000000 0.000000 
0.395024 0.208759 0.966340 0.603912 0.119108 0.738218 0.145083 0.439052 0.660388 0.702184 ,0.000000 0.000000 
0.231900 0.966925 0.616357 0.280215 0.871446 0.442700 0.694704 0.872180 0.880792 0.730207 ,1.000000 1.000000 
0.280723 0.948940 0.488514 0.351733 0.098465 0.270814 0.852937 0.153814 0.860274 0.833199 ,1.000000 1.000000 
0.940697 0.703757 0.422360 0.589736 0.323218 0.173772 0.132070 0.671228 0.448435 0.994182 ,1.000000 1.000000 
0.429521 0.718369 0.253113 0.047315 0.743147 0.639685 0.931250 0.226061 0.182033 0.457443 ,0.000000 0.000000 
0.020147 0.061060 0.972206 0.310195 0.476051 0.657138 0.696019 0.260325 0.387913 0.789991 ,0.000000 0.000000 
0.770672 0.894241 0.426038 0.731143 0.595819 0.291545 0.622402 0.797554 0.023183 0.292992 ,1.000000 1.000000 
0.643811 0.683448 0.703463 0.578199 0.615160 0.654683 0.335755 0.640319 0.401691 0.088327 ,1.000000 1.000000 
0.961551 0.948531 0.935170 0.858822 0.323196 0.970298 0.110847 0.039630 0.290313 0.308256 ,1.000000 1.000000 
0.133485 0.411317 0.868071 0.512883 0.016552 0.840369 0.329016 0.187894 0.640540 0.862929 ,0.000000 0.000000 
0.989193 0.866798 0.357855 0.350404 0.055695 0.537593 0.787090 0.994541 0.045135 0.647296 ,1.000000 1.000000 
0.983838 0.877240 0.220691 0.802003 0.434209 0.370589 0.844573 0.701124 0.740598 0.112806 ,1.000000 1.000000 
0.922810 0.290827 0.809214 0.297441 0.786637 0.562659 0.541802 0.576332 0.514439 0.034895 ,1.000000 1.000000 
0.030267 0.724667 0.148542 0.253685 0.700681 0.377345 0.036532 0.469746 0.027625 0.797528 ,0.000000 0.000000 
0.177224 0.165521 0.357832 0.956121 0.228676 0.188335 0.701976 0.291475 0.240130 0.452979 ,0.000000 0.000000 
0.353680 0.201683 0.710947 0.068304 0.121890 0.124172 0.197036 0.334748 0.428929 0.218840 ,0.000000 0.000000 
0.611350 0.321102 0.674698 0.165034 0.789274 0.409001 0.083187 0.178341 0.023732 0.687906 ,0.000000 0.000000 
0.723253 0.263866 0.540547 0.348109 0.886321 0.123182 0.718262 0.766014 0.628453 0.199197 ,1.000000 1.000000 
0.204791 0.975930 0.155681 0.356434 0.130661 0.855365 0.164459 0.674788 0.488356 0.156285 ,0.000000 0.000000 
0.423407 0.700873 0.174993 0.117380 0.485454 0.717299 0.682251 0.456065 0.926636 0.614894 ,1.000000 1.000000 
0.210964 0.997800 0.653005 0.314211 0.510740 0.848079 0.259434 0.124313 0.910408 0.187485 ,1.000000 1.000000 
0.401605 0.212350 0.226787 0.481170 0.166341 0.100646 0.776947 0.056522 0.713852 0.625080 ,0.000000 0.000000 
0.643404 0.819937 0.615537 0.929747 0.162623 0.606544 0.805412 0.195358 0.369980 0.600568 ,1.000000 1.000000 
0.077362 0.681765 0.880509 0.570229 0.224601 0.092384 0.654981 0.722580 0.108576 0.085497 ,0.000000 0.000000 
0.615179 0.779480 0.610087 0.904581 0.793588 0.215186 0.402534 0.953963 0.120650 0.227349 ,1.000000 1.000000 
0.755938 0.111002 0.098748 0.854243 0.006323 0.023006 0.874083 0.229204 0.122060 0.179966 ,0.000000 0.000000 
0.843749 0.075437 0.562917 0.290660 0.128832 0.263861 0.279881 0.869215 0.369398 0.579666 ,0.000000 0.000000 
0.086455 0.316111 0.586206 0.165626 0.806801 0.979189 0.604201 0.029781 0.078548 0.203718 ,0.000000 0.000000 
0.866036 0.238470 0.536066 0.960501 0.566468 0.093009 0.065775 0.969724 0.118054 0.626253 ,1.000000 1.000000 
0.942671 0.193981 0.188616 0.653401 0.219909 0.454673 0.283933 0.158820 0.636238 0.632576 ,0.000000 0.000000 
0.505572 0.006567 0.073751 0.226126 0.198224 0.662598 0.917154 0.646271 0.889682 0.101460 ,0.000000 0.000000 
0.328133 0.650721 0.421878 0.899995 0.522395 0.245178 0.079170 0.923377 0.429079 0.213324 ,0.000000 0.000000 
0.189833 0.562319 0.871589 0.361183 0.938162 0.367114 0.185997 0.205610 0.899552 0.803673 ,1.000000 1.000000 
0.796496 0.612418 0.445345 0.061102 0.670249 0.800757 0.755513 0.776573 0.308701 0.698778 ,1.000000 1.000000 
0.912341 0.118337 0.717360 0.781976 0.510697 0.644942 0.567496 0.738676 0.761741 0.779736 ,1.000000 1.000000 
0.182086 0.666733 0.478508 0.693738 0.951385 0.394414 0.859434 0.894477 0.772492 0.520999 ,1.000000 1.000000 
0.796896 0.166311 0.005829 0.707657 0.120397 0.702240 0.405351 0.189910 0.353033 0.803208 ,0.000000 0.000000 
0.506128 0.084633 0.078587 0.012685 0.003653 0.440337 0.827444 0.018797 0.500339 0.411312 ,0.000000 0.000000 
0.462893 0.992269 0.944506 0.307143 0.201129 0.032774 0.377325 0.991373 0.416709 0.000543 ,0.000000 0.000000 
0.423926 0.130436 0.625993 0.225347 0.885467 0.904632 0.777785 0.522229 0.948933 0.039033 ,1.000000 1.000000 
0.273785 0.556228 0.831627 0.598973 0.506042 0.773365 0.682130 0.956904 0.940422 0.565040 ,1.000000 1.000000 
0.359144 0.701128 0.001235 0.081625 0.095513 0.401937 0.951677 0.947634 0.352583 0.516000 ,0.000000 0.000000 
0.523511 0.729659 0.341750 0.268769 0.801557 0.906350 0.526212 0.297704 0.350617 0.833827 ,1.000000 1.000000 
0.366261 0.308986 0.377162 0.039952 0.694504 0.237198 0.182357 0.034088 0.402495 0.620089 ,0.000000 0.000000 
0.762879 0.217823 0.263659 0.090728 0.744450 0.197220 0.510552 0.447930 0.043957 0.858041 ,0.000000 0.000000 
0.683018 0.482304 0.444281 0.727919 0.134786 0.177142 0.832217 0.835445 0.553245 0.397770 ,1.000000 1.000000 
0.044404 0.666682 0.375688 0.450434 0.630080 0.412547 0.607471 0.179741 0.005567 0.858270 ,0.000000 0.000000 
0.457167 0.957120 0.335066 0.713283 0.018970 0.052153 0.398086 0.847568 0.286337 0.894074 ,0.000000 0.000000 
0.175788 0.775289 0.479524 0.925415 0.631538 0.376240 0.546657 0.801082 0.288521 0.291736 ,1.000000 1.000000 
0.153127 0.966781 0.384869 0.175975 0.926288 0.701814 0.445225 0.380535 0.965320 0.209482 ,1.000000 1.000000 
0.872423 0.116355 0.030594 0.300689 0.164535 0.959826 0.138375 0.972693 0.059028 0.345025 ,0.000000 0.000000 
0.762532 0.648842 0.726670 0.404618 0.829264 0.179205 0.947721 0.046682 0.118384 0.672196 ,1.000000 1.000000 
0.355355 0.000806 0.804921 0.757511 0.833393 0.018575 0.876704 0.826728 0.769912 0.199302 ,1.000000 1.000000 
0.955484 0.235545 0.368420 0.477631 0.010073 0.465912 0.357245 0.998015 0.285579 0.371428 ,0.000000 0.000000 
0.548626 0.127524 0.032251 0.671909 0.412521 0.546940 0.467452 0.242341 0.000238 0.246845 ,0.000000 0.000000 
0.125021 0.334100 0.182255 0.498553 0.254847 0.261040 0.253827 0.164313 0.633850 0.546582 ,0.000000 0.000000 
0.614622 0.941138 0.121694 0.195613 0.995041 0.958841 0.524190 0.325455 0.273614 0.053008 ,1.000000 1.000000 
0.123573 0.101802 0.328804 0.497487 0.606338 0.612503 0.079898 0.520516 0.948121 0.566783 ,0.000000 0.000000 
0.853844 0.019701 0.233478 0.232733 0.895936 0.749779 0.757593 0.668958 0.652781 0.545524 ,1.000000 1.000000 
0.493326 0.177711 0.965538 0.794284 0.818099 0.715142 0.752660 0.242171 0.487798 0.437892 ,1.000000 1.000000 
0.045890 0.590057 0.738674 0.069511 0.907373 0.577057 0.277374 0.494168 0.656720 0.407724 ,0.000000 0.000000 
0.501670 0.670089 0.732889 0.353335 0.564521 0.829198 0.814593 0.555410 0.075184 0.534502 ,1.000000 1.000000 
0.908994 0.982422 0.576645 0.495953 0.397047 0.477104 0.896664 0.323997 0.876695 0.634153 ,1.000000 1.000000 
0.777267 0.303850 0.953252 0.612169 0.466378 0.166691 0.404519 0.401582 0.051227 0.365593 ,0.000000 0.000000 
0.995104 0.304286 0.783242 0.047648 0.931904 0.098062 0.388945 0.042399 0.625426 0.874199 ,1.000000 1.000000 
0.488851 0.605299 0.212221 0.366118 0.053330 0.180953 0.267985 0.154705 0.302893 0.218723 ,0.000000 0.000000 
0.994301 0.665553 0.346743 0.928628 0.870122 0.338134 0.503591 0.501734 0.053466 0.339907 ,1.000000 1.000000 
0.354838 0.067301 0.982223 0.656414 0.176597 0.330767 0.045996 0.573572 0.979587 0.326900 ,0.000000 0.000000 
0.606435 0.382596 0.491684 0.621385 0.243901 0.170676 0.113675 0.462596 0.043972 0.874825 ,0.000000 0.000000 
0.778995 0.393212 0.912577 0.820335 0.696295 0.730491 0.337556 0.771689 0.187942 0.977034 ,1.000000 1.000000 
0.489252 0.338981 0.569873 0.921129 0.155161 0.315949 0.775634 0.416523 0.583150 0.389951 ,0.000000 0.000000 
0.127875 0.605378 0.893010 0.077619 0.626711 0.441597 0.864846 0.134162 0.324578 0.364595 ,0.000000 0.000000 
0.660483 0.503066 0.630091 0.235715 0.014388 0.670982 0.026060 0.958087 0.630720 0.549338 ,0.000000 0.000000 
0.952050 0.153417 0.553015 0.994183 0.233391 0.897843 0.708040 0.150035 0.400350 0.430840 ,1.000000 1.000000 
0.149597 0.419673 0.134705 0.404902 0.335692 0.025766 0.469661 0.656703 0.883074 0.477083 ,0.000000 0.000000 
0.885902 0.318734 0.734822 0.677983 0.441245 0.786928 0.725914 0.779048 0.366608 0.941638 ,1.000000 1.000000 
0.179185 0.436271 0.673680 0.398289 0.720357 0.054014 0.316188 0.271271 0.135179 0.606706 ,0.000000 0.000000 
0.720454 0.486514 0.430172 0.078640 0.265260 0.152248 0.387889 0.073760 0.772584 0.855817 ,0.000000 0.000000 
0.235420 0.309436 0.515641 0.202481 0.838591 0.081401 0.076813 0.999886 0.927913 0.510705 ,0.000000 0.000000 
0.844654 0.292854 0.447470 0.311329 0.913609 0.923331 0.347608 0.281624 0.565203 0.189444 ,1.000000 1.000000 
0.983283 0.914729 0.931141 0.444446 0.932769 0.910507 0.585749 0.295164 0.294346 0.086964 ,1.000000 1.000000 
0.149698 0.321343 0.241744 0.705672 0.416869 0.702815 0.078387 0.461951 0.558109 0.183291 ,0.000000 0.000000 
0.761097 0.718196 0.951538 0.799015 0.729709 0.497990 0.223846 0.027524 0.853960 0.148624 ,1.000000 1.000000 
0.621020 0.773476 0.611235 0.618736 0.289939 0.658740 0.183944 0.503821 0.192855 0.635327 ,1.000000 1.000000 
0.578156 0.132788 0.650250 0.200449 0.590742 0.809647 0.857938 0.980568 0.489160 0.510242 ,1.000000 1.000000 
0.554692 0.458549 0.035218 0.536072 0.081214 0.245261 0.356533 0.120900 0.651847 0.612460 ,0.000000 0.000000 
0.172106 0.983292 0.673568 0.309057 0.602965 0.821879 0.065313 0.788444 0.866094 0.252139 ,1.000000 1.000000 
0.232557 0.865681 0.106567 0.391448 0.557475 0.572556 0.639556 0.607139 0.399616 0.464775 ,0.000000 0.000000 
0.702065 0.337290 0.066286 0.186718 0.544659 0.476275 0.377740 0.584191 0.513176 0.254280 ,0.000000 0.000000 
0.014837 0.992885 0.249794 0.230417 0.918561 0.070310 0.509146 0.386446 0.150506 0.324401 ,0.000000 0.000000 
0.368234 0.587943 0.778677 0.983560 0.500074 0.238949 0.036247 0.511372 0.942153 0.915501 ,1.000000 1.000000 
0.026296 0.650921 0.582784 0.986826 0.436058 0.243136 0.962362 0.015117 0.124739 0.021500 ,0.000000 0.000000 
0.251743 0.259585 0.698836 0.179108 0.132462 0.958787 0.759722 0.606513 0.305884 0.456027 ,0.000000 0.000000 
0.852849 0.959099 0.586981 0.538429 0.844010 0.538156 0.628561 0.068292 0.132264 0.451149 ,1.000000 1.000000 
0.304193 0.208687 0.486045 0.878993 0.416236 0.676506 0.058885 0.501262 0.653866 0.403592 ,0.000000 0.000000 
0.653287 0.440310 0.450065 0.675552 0.050088 0.694381 0.863036 0.428615 0.199243 0.752651 ,1.000000 1.000000 
0.919099 0.839551 0.174602 0.548996 0.652493 0.117617 0.838666 0.246886 0.900039 0.795418 ,1.000000 1.000000 
0.601641 0.932404 0.394301 0.573141 0.337269 0.558530 0.133445 0.687921 0.121987 0.038472 ,0.000000 0.000000 
0.165125 0.973854 0.027964 0.709043 0.920508 0.910641 0.796569 0.966486 0.384004 0.379795 ,1.000000 1.000000 
0.558850 0.633295 0.500609 0.065293 0.540102 0.752311 0.091011 0.583781 0.463456 0.839386 ,1.000000 1.000000 
0.511303 0.819480 0.201191 0.984509 0.153197 0.679924 0.455728 0.153052 0.867446 0.056643 ,0.000000 0.000000 
0.452876 0.070149 0.051939 0.372564 0.548937 0.540298 0.930470 0.560616 0.650786 0.399064 ,0.000000 0.000000 
0.137299 0.369998 0.966979 0.962987 0.544682 0.350750 0.996316 0.146221 0.934729 0.876289 ,1.000000 1.000000 
0.995735 0.584489 0.624296 0.768427 0.549110 0.310372 0.027028 0.978688 0.800928 0.176250 ,1.000000 1.000000 
0.281831 0.036080 0.783001 0.749091 0.602241 0.577530 0.014006 0.965793 0.374407 0.386687 ,0.000000 0.000000 
